product_id,product_category,base_price,competitor_price,demand_level,inventory_level,customer_traffic,time_of_day,day_of_week,season,is_peak,discount_pct,units_sold,revenue,optimal_price
PROD-01203,Beauty,135.26,119.27,44.0,423.0,555.0,Night,Saturday,Summer,1,21.99,41,6927.36,168.96
PROD-01204,Books,15.23,15.75,11.0,58.0,4923.0,Morning,Tuesday,Winter,1,31.77,8,227.44,28.43
PROD-01205,Sports,146.22,157.02,32.0,499.0,225.0,Morning,Tuesday,Summer,1,18.19,22,4032.38,183.29
PROD-01206,Beauty,92.27,99.22,90.0,136.0,2587.0,Afternoon,Friday,Winter,1,22.17,57,11344.14,199.02
PROD-01207,Sports,294.27,266.91,47.0,190.0,2117.0,Afternoon,Sunday,Summer,1,14.41,39,19307.34,495.06
PROD-01208,Books,29.35,25.49,91.0,80.0,2890.0,Night,Wednesday,Winter,1,11.46,44,2591.16,58.89
PROD-01209,Fashion,55.95,55.09,55.0,412.0,2196.0,Afternoon,Saturday,Winter,1,11.61,50,3938.0,78.76
PROD-01210,Beauty,24.58,22.39,57.0,366.0,4491.0,Evening,Tuesday,Summer,1,5.19,38,1468.7,38.65
PROD-01211,Sports,399.91,423.82,45.0,40.0,132.0,Evening,Thursday,Autumn,1,27.88,32,22357.76,698.68
PROD-01212,Books,30.04,28.75,57.0,53.0,4928.0,Afternoon,Sunday,Spring,1,1.94,28,1759.8,62.85
PROD-01213,Home & Kitchen,440.09,433.4,11.0,304.0,3462.0,Night,Thursday,Summer,1,23.61,9,5862.06,651.34
PROD-01214,Beauty,77.53,68.54,10.0,433.0,3904.0,Morning,Thursday,Summer,1,30.26,9,973.44,108.16
PROD-01215,Electronics,1122.36,1145.1,50.0,55.0,742.0,Morning,Tuesday,Winter,1,17.41,40,79460.0,1986.5
PROD-01216,Electronics,287.76,260.61,61.0,111.0,372.0,Evening,Thursday,Winter,1,2.46,51,24249.48,475.48
PROD-01217,Sports,67.76,71.4,57.0,273.0,2015.0,Evening,Friday,Winter,1,14.99,32,3770.88,117.84
PROD-01218,Books,56.13,48.91,45.0,55.0,1647.0,Afternoon,Sunday,Winter,1,12.01,33,3123.12,94.64
PROD-01219,Books,57.11,65.27,32.0,152.0,3925.0,Night,Tuesday,Winter,1,34.49,17,2029.29,119.37
PROD-01220,Home & Kitchen,177.92,187.77,72.0,6.0,4487.0,Morning,Wednesday,Winter,1,24.19,32,12755.52,398.61
PROD-01221,Sports,158.19,143.08,62.0,250.0,2165.0,Afternoon,Friday,Autumn,0,25.25,40,9330.8,233.27
PROD-01222,Sports,194.67,166.29,9.0,357.0,3853.0,Morning,Sunday,Spring,1,18.05,8,2068.24,258.53
PROD-01223,Beauty,68.26,64.87,47.0,206.0,344.0,Morning,Tuesday,Winter,1,24.83,37,3992.3,107.9
PROD-01224,Sports,96.27,86.24,72.0,129.0,3724.0,Evening,Friday,Spring,1,25.29,36,6796.08,188.78
PROD-01225,Home & Kitchen,452.24,414.03,79.0,212.0,541.0,Evening,Sunday,Spring,1,2.32,68,48911.72,719.29
PROD-01226,Beauty,45.46,50.55,32.0,255.0,3356.0,Evening,Friday,Winter,1,7.79,25,1932.75,77.31
PROD-01227,Electronics,905.27,933.3,92.0,83.0,1941.0,Night,Wednesday,Spring,0,0.45,52,92946.88,1787.44
PROD-01228,Beauty,19.4,17.52,66.0,56.0,2105.0,Morning,Tuesday,Spring,0,17.84,45,1506.6,33.48
PROD-01229,Electronics,238.75,242.81,46.0,91.0,1417.0,Evening,Wednesday,Autumn,1,30.65,33,14466.54,438.38
PROD-01230,Fashion,170.36,157.88,64.0,492.0,2046.0,Morning,Monday,Autumn,0,21.33,56,12131.28,216.63
PROD-01231,Books,23.65,27.02,87.0,361.0,4378.0,Night,Tuesday,Spring,0,17.51,55,2416.15,43.93
PROD-01232,Books,41.05,35.3,26.0,63.0,4054.0,Evening,Thursday,Summer,1,32.41,17,1237.43,72.79
PROD-01233,Beauty,23.16,24.78,19.0,151.0,1734.0,Night,Monday,Spring,0,6.03,12,414.72,34.56
PROD-01234,Books,57.24,61.93,46.0,206.0,1504.0,Evening,Monday,Summer,1,2.61,32,3098.88,96.84
PROD-01235,Sports,305.69,266.0,12.0,91.0,2570.0,Afternoon,Friday,Spring,0,32.11,9,3850.02,427.78
PROD-01236,Home & Kitchen,441.85,398.35,84.0,425.0,3439.0,Evening,Monday,Autumn,1,31.6,55,39386.6,716.12
PROD-01237,Electronics,336.47,324.79,97.0,470.0,952.0,Night,Monday,Summer,1,23.9,66,33384.12,505.82
PROD-01238,Electronics,520.16,577.61,62.0,123.0,3644.0,Morning,Friday,Winter,1,8.61,37,41216.89,1113.97
PROD-01239,Fashion,104.72,105.88,98.0,9.0,4746.0,Night,Sunday,Spring,1,33.94,44,11381.48,258.67
PROD-01240,Electronics,737.17,771.52,11.0,134.0,4230.0,Evening,Saturday,Winter,1,26.79,7,9191.21,1313.03
PROD-01241,Sports,136.33,147.9,65.0,291.0,2763.0,Morning,Monday,Winter,1,23.59,36,9180.0,255.0
PROD-01242,Books,8.33,9.16,47.0,404.0,1633.0,Night,Tuesday,Summer,1,7.8,41,528.49,12.89
PROD-01243,Beauty,61.64,61.2,31.0,170.0,1651.0,Morning,Saturday,Autumn,1,17.96,19,1963.65,103.35
PROD-01244,Home & Kitchen,149.64,150.03,34.0,137.0,3722.0,Evening,Saturday,Summer,1,28.79,21,5981.22,284.82
PROD-01245,Beauty,64.03,68.22,56.0,125.0,2301.0,Morning,Wednesday,Autumn,0,30.11,33,3680.49,111.53
PROD-01246,Beauty,37.57,34.91,65.0,2.0,577.0,Morning,Sunday,Winter,1,19.65,46,3131.68,68.08
PROD-01247,Beauty,46.67,51.63,20.0,7.0,3404.0,Evening,Sunday,Autumn,1,18.3,12,1127.28,93.94
PROD-01248,Home & Kitchen,324.67,277.99,63.0,214.0,733.0,Evening,Saturday,Autumn,1,24.42,46,21891.86,475.91
PROD-01249,Fashion,109.28,99.3,93.0,309.0,4935.0,Evening,Saturday,Winter,1,18.49,70,14003.5,200.05
PROD-01250,Beauty,58.35,63.61,5.0,7.0,2115.0,Afternoon,Saturday,Summer,1,14.62,4,396.2,99.05
PROD-01251,Fashion,142.8,135.96,88.0,100.0,1742.0,Night,Tuesday,Spring,0,2.99,59,14866.82,251.98
PROD-01252,Home & Kitchen,392.77,351.51,62.0,454.0,323.0,Morning,Friday,Autumn,0,4.41,52,23938.2,460.35
PROD-01253,Electronics,578.87,524.47,37.0,495.0,880.0,Night,Sunday,Autumn,1,26.61,37,24565.78,663.94
PROD-01254,Books,37.31,37.66,74.0,321.0,4741.0,Afternoon,Tuesday,Spring,0,0.86,59,3839.13,65.07
PROD-01255,Sports,387.33,427.55,63.0,261.0,2708.0,Evening,Monday,Autumn,1,1.83,45,31751.55,705.59
PROD-01256,Electronics,721.98,628.99,78.0,291.0,4514.0,Night,Wednesday,Spring,0,31.66,59,72853.2,1234.8
PROD-01257,Fashion,229.25,196.96,12.0,185.0,4781.0,Afternoon,Tuesday,Summer,1,24.64,10,3922.3,392.23
PROD-01258,Sports,322.63,319.26,10.0,101.0,292.0,Afternoon,Sunday,Winter,1,0.15,9,4359.51,484.39
PROD-01259,Sports,47.02,53.45,65.0,188.0,1934.0,Night,Thursday,Autumn,0,10.92,37,2980.35,80.55
PROD-01260,Books,28.6,26.7,33.0,350.0,4199.0,Night,Friday,Autumn,0,26.72,30,1259.4,41.98
PROD-01261,Fashion,180.61,205.49,27.0,331.0,2503.0,Morning,Sunday,Autumn,1,14.62,21,6047.16,287.96
PROD-01262,Beauty,148.14,165.37,45.0,338.0,2568.0,Evening,Saturday,Spring,1,16.41,33,8024.28,243.16
PROD-01263,Home & Kitchen,245.44,229.47,73.0,304.0,2871.0,Afternoon,Saturday,Winter,1,16.06,50,20142.5,402.85
PROD-01264,Books,10.1,11.06,22.0,31.0,3524.0,Evening,Sunday,Summer,1,7.07,13,252.59,19.43
PROD-01265,Fashion,149.26,157.58,97.0,313.0,4696.0,Afternoon,Friday,Winter,1,25.25,65,19632.6,302.04
PROD-01266,Electronics,326.56,327.72,44.0,440.0,4440.0,Morning,Tuesday,Winter,1,3.61,34,17835.04,524.56
PROD-01267,Electronics,951.52,929.52,19.0,324.0,3144.0,Night,Saturday,Spring,1,17.75,12,17269.2,1439.1
PROD-01268,Home & Kitchen,268.61,294.03,11.0,290.0,2906.0,Evening,Wednesday,Autumn,1,5.95,8,3542.72,442.84
PROD-01269,Beauty,111.28,121.06,86.0,112.0,1836.0,Afternoon,Wednesday,Spring,0,1.63,46,9812.72,213.32
PROD-01270,Electronics,1069.36,1151.79,15.0,396.0,625.0,Morning,Friday,Autumn,0,5.01,12,15754.8,1312.9
PROD-01271,Home & Kitchen,325.61,374.28,44.0,226.0,3559.0,Morning,Wednesday,Summer,1,30.43,29,17654.62,608.78
PROD-01272,Electronics,812.44,807.2,68.0,132.0,62.0,Afternoon,Monday,Spring,0,6.17,54,66235.32,1226.58
PROD-01273,Beauty,115.64,126.29,53.0,245.0,3505.0,Evening,Sunday,Autumn,1,9.74,30,6317.7,210.59
PROD-01274,Books,51.34,56.92,29.0,61.0,2509.0,Afternoon,Thursday,Winter,1,4.83,16,1513.6,94.6
PROD-01275,Books,52.8,48.23,15.0,463.0,3943.0,Evening,Friday,Spring,1,25.74,11,713.57,64.87
PROD-01276,Books,7.0,6.04,72.0,351.0,4748.0,Afternoon,Saturday,Winter,1,15.59,53,609.5,11.5
PROD-01277,Sports,233.57,226.9,51.0,163.0,2787.0,Morning,Friday,Winter,1,33.03,38,16516.7,434.65
PROD-01278,Books,16.89,18.7,9.0,397.0,2884.0,Evening,Friday,Autumn,1,23.25,8,197.76,24.72
PROD-01279,Electronics,1060.35,993.26,22.0,28.0,2462.0,Morning,Saturday,Winter,1,18.6,17,30741.44,1808.32
PROD-01280,Beauty,100.78,106.82,58.0,193.0,1896.0,Morning,Wednesday,Summer,1,22.98,36,6538.32,181.62
PROD-01281,Books,28.11,23.96,20.0,326.0,489.0,Morning,Saturday,Autumn,1,1.41,14,458.5,32.75
PROD-01282,Books,15.35,14.68,42.0,12.0,203.0,Afternoon,Saturday,Autumn,1,33.27,34,879.24,25.86
PROD-01283,Home & Kitchen,189.34,195.9,16.0,354.0,3628.0,Evening,Tuesday,Autumn,1,33.48,12,3584.04,298.67
PROD-01284,Books,43.71,38.85,80.0,409.0,4579.0,Night,Tuesday,Winter,1,9.66,47,3413.14,72.62
PROD-01285,Home & Kitchen,126.05,141.05,64.0,297.0,316.0,Morning,Sunday,Winter,1,21.99,48,9226.08,192.21
PROD-01286,Electronics,293.58,263.31,79.0,103.0,1669.0,Morning,Sunday,Winter,1,7.07,56,29369.2,524.45
PROD-01287,Beauty,134.32,150.84,9.0,374.0,3060.0,Morning,Sunday,Autumn,1,19.16,6,1250.52,208.42
PROD-01288,Fashion,195.77,179.11,40.0,170.0,3538.0,Afternoon,Monday,Winter,1,26.98,22,7477.8,339.9
PROD-01289,Electronics,399.79,459.08,30.0,368.0,3689.0,Morning,Sunday,Autumn,1,32.89,23,14578.32,633.84
PROD-01290,Sports,134.62,138.85,64.0,314.0,3486.0,Afternoon,Sunday,Autumn,1,11.87,33,8392.89,254.33
PROD-01291,Fashion,243.58,213.2,83.0,47.0,465.0,Night,Saturday,Spring,1,24.27,56,23146.48,413.33
PROD-01292,Beauty,109.15,94.91,26.0,50.0,1306.0,Afternoon,Thursday,Summer,1,25.07,21,3587.64,170.84
PROD-01293,Home & Kitchen,316.95,276.53,78.0,8.0,2372.0,Evening,Thursday,Winter,1,7.74,59,35240.7,597.3
PROD-01294,Electronics,507.63,521.32,60.0,36.0,365.0,Evening,Thursday,Summer,1,22.02,38,33705.24,886.98
PROD-01295,Beauty,51.88,56.7,83.0,150.0,1748.0,Morning,Monday,Autumn,0,22.94,44,4095.96,93.09
PROD-01296,Sports,39.82,38.66,12.0,13.0,1955.0,Morning,Thursday,Winter,1,26.74,8,546.08,68.26
PROD-01297,Fashion,187.55,184.45,99.0,469.0,4891.0,Afternoon,Tuesday,Summer,1,35.0,58,20019.28,345.16
PROD-01298,Books,7.37,7.57,46.0,458.0,1619.0,Afternoon,Tuesday,Summer,1,1.41,42,425.88,10.14
PROD-01299,Sports,26.82,27.09,31.0,87.0,4858.0,Morning,Monday,Spring,0,7.08,23,1086.52,47.24
PROD-01300,Electronics,929.5,981.94,22.0,156.0,3516.0,Evening,Thursday,Spring,1,5.08,14,23428.3,1673.45
PROD-01301,Books,57.19,56.7,98.0,371.0,3476.0,Afternoon,Monday,Autumn,0,5.41,75,7266.0,96.88
PROD-01302,Home & Kitchen,385.56,410.29,88.0,330.0,4107.0,Afternoon,Saturday,Autumn,1,15.9,51,38208.18,749.18
PROD-01303,Books,30.94,35.56,17.0,291.0,4219.0,Evening,Sunday,Summer,1,30.75,12,645.36,53.78
PROD-01304,Beauty,78.05,74.54,47.0,494.0,1151.0,Night,Saturday,Summer,1,15.71,45,4480.65,99.57
PROD-01305,Sports,188.55,160.96,74.0,315.0,2133.0,Night,Wednesday,Spring,0,23.4,50,13605.0,272.1
PROD-01306,Books,22.86,20.29,61.0,335.0,2664.0,Night,Tuesday,Winter,1,13.18,42,1476.72,35.16
PROD-01307,Fashion,139.99,142.24,22.0,251.0,4884.0,Afternoon,Thursday,Autumn,0,11.19,18,4169.88,231.66
PROD-01308,Fashion,119.16,113.6,39.0,263.0,251.0,Morning,Friday,Spring,0,29.2,30,5011.5,167.05
PROD-01309,Home & Kitchen,311.14,352.21,39.0,146.0,2410.0,Morning,Monday,Autumn,0,22.94,25,13389.0,535.56
PROD-01310,Beauty,135.74,140.93,32.0,260.0,1110.0,Afternoon,Saturday,Summer,1,12.28,19,3913.43,205.97
PROD-01311,Sports,398.13,400.56,96.0,459.0,1073.0,Afternoon,Thursday,Winter,1,32.0,69,42030.66,609.14
PROD-01312,Home & Kitchen,67.01,73.0,24.0,189.0,3820.0,Morning,Saturday,Summer,1,17.45,16,1890.72,118.17
PROD-01313,Books,26.16,24.26,72.0,67.0,1049.0,Morning,Monday,Winter,1,6.59,45,2159.55,47.99
PROD-01314,Beauty,35.3,38.68,91.0,300.0,3977.0,Morning,Wednesday,Autumn,0,16.91,53,3516.55,66.35
PROD-01315,Beauty,59.3,50.46,80.0,392.0,4969.0,Evening,Thursday,Spring,1,23.61,53,5216.26,98.42
PROD-01316,Fashion,86.12,89.21,80.0,479.0,3893.0,Afternoon,Monday,Winter,1,12.85,58,8495.26,146.47
PROD-01317,Books,14.6,16.5,20.0,271.0,891.0,Morning,Friday,Autumn,0,29.53,18,367.02,20.39
PROD-01318,Sports,311.53,338.43,17.0,394.0,754.0,Evening,Sunday,Summer,1,18.66,15,6047.4,403.16
PROD-01319,Home & Kitchen,263.26,291.18,79.0,125.0,2213.0,Night,Thursday,Spring,0,16.37,53,26518.55,500.35
PROD-01320,Home & Kitchen,462.05,447.76,75.0,212.0,2777.0,Afternoon,Wednesday,Summer,1,30.05,55,46712.6,849.32
PROD-01321,Electronics,232.59,255.22,75.0,210.0,3902.0,Afternoon,Friday,Autumn,0,16.2,40,18103.6,452.59
PROD-01322,Fashion,35.4,35.94,44.0,166.0,2142.0,Afternoon,Wednesday,Spring,0,14.5,29,1684.03,58.07
PROD-01323,Sports,176.23,182.49,54.0,358.0,876.0,Afternoon,Wednesday,Summer,1,3.63,33,8605.74,260.78
PROD-01324,Beauty,21.24,18.43,6.0,441.0,4957.0,Afternoon,Saturday,Autumn,1,12.69,5,140.45,28.09
PROD-01325,Beauty,46.78,42.59,32.0,163.0,4527.0,Night,Friday,Autumn,0,13.9,27,2059.02,76.26
PROD-01326,Fashion,246.79,250.56,55.0,68.0,3287.0,Night,Tuesday,Winter,1,6.32,31,15362.05,495.55
PROD-01327,Books,16.49,14.31,16.0,412.0,3492.0,Afternoon,Wednesday,Spring,0,20.57,15,308.85,20.59
PROD-01328,Electronics,398.12,426.96,17.0,424.0,4679.0,Night,Saturday,Winter,1,5.03,10,6184.9,618.49
PROD-01329,Books,36.55,40.28,9.0,467.0,2400.0,Night,Thursday,Summer,1,7.83,7,341.95,48.85
PROD-01330,Home & Kitchen,264.06,297.36,24.0,128.0,769.0,Morning,Monday,Spring,0,19.64,16,6681.76,417.61
PROD-01331,Home & Kitchen,302.81,266.63,99.0,359.0,3049.0,Afternoon,Saturday,Winter,1,9.41,61,30568.32,501.12
PROD-01332,Books,25.72,29.11,71.0,358.0,2281.0,Evening,Saturday,Autumn,1,22.39,43,2058.41,47.87
PROD-01333,Home & Kitchen,418.58,364.28,95.0,395.0,4008.0,Afternoon,Tuesday,Autumn,0,24.17,73,48872.77,669.49
PROD-01334,Books,12.62,12.52,29.0,403.0,3869.0,Afternoon,Sunday,Summer,1,10.55,22,403.48,18.34
PROD-01335,Sports,185.65,204.6,61.0,476.0,2383.0,Afternoon,Sunday,Winter,1,3.06,51,14582.94,285.94
PROD-01336,Beauty,106.57,92.83,89.0,239.0,1870.0,Evening,Sunday,Spring,1,17.13,70,12915.7,184.51
PROD-01337,Sports,350.59,299.92,38.0,38.0,2139.0,Afternoon,Wednesday,Spring,0,3.25,28,15219.96,543.57
PROD-01338,Fashion,105.0,90.04,67.0,96.0,3180.0,Evening,Sunday,Spring,1,18.03,54,10005.12,185.28
PROD-01339,Books,36.23,36.35,70.0,443.0,3203.0,Morning,Saturday,Autumn,1,25.42,43,2396.39,55.73
PROD-01340,Home & Kitchen,62.5,68.34,84.0,422.0,2582.0,Night,Sunday,Spring,1,21.71,52,5607.16,107.83
PROD-01341,Sports,88.87,78.94,97.0,6.0,2682.0,Morning,Thursday,Winter,1,15.69,57,9995.52,175.36
PROD-01342,Electronics,269.14,238.83,63.0,184.0,4960.0,Morning,Tuesday,Spring,0,33.11,45,20322.9,451.62
PROD-01343,Electronics,927.88,946.96,60.0,123.0,1305.0,Morning,Tuesday,Autumn,0,3.56,43,67012.06,1558.42
PROD-01344,Sports,133.02,122.42,87.0,161.0,910.0,Afternoon,Sunday,Winter,1,30.8,61,14007.43,229.63
PROD-01345,Fashion,186.46,199.34,70.0,319.0,4005.0,Evening,Thursday,Winter,1,28.0,53,17974.42,339.14
PROD-01346,Beauty,19.3,21.9,39.0,255.0,4679.0,Night,Sunday,Summer,1,14.69,23,830.99,36.13
PROD-01347,Beauty,130.76,141.19,64.0,240.0,3062.0,Afternoon,Thursday,Spring,0,5.35,51,11006.31,215.81
PROD-01348,Books,50.95,56.72,57.0,218.0,2037.0,Morning,Thursday,Winter,1,5.46,38,3544.64,93.28
PROD-01349,Books,9.89,9.95,26.0,321.0,1775.0,Afternoon,Monday,Summer,1,32.26,20,280.6,14.03
PROD-01350,Sports,33.91,37.29,54.0,341.0,2366.0,Morning,Wednesday,Winter,1,8.18,35,1939.35,55.41
PROD-01351,Electronics,256.29,231.91,64.0,22.0,309.0,Afternoon,Thursday,Spring,0,30.59,42,17332.98,412.69
PROD-01352,Home & Kitchen,431.21,375.37,90.0,69.0,2666.0,Evening,Monday,Autumn,1,17.62,53,44336.62,836.54
PROD-01353,Home & Kitchen,140.31,146.88,60.0,171.0,1384.0,Morning,Tuesday,Spring,0,16.16,48,10752.48,224.01
PROD-01354,Beauty,86.76,75.1,20.0,218.0,1363.0,Night,Friday,Summer,1,21.68,16,1824.8,114.05
PROD-01355,Fashion,118.04,131.93,98.0,498.0,2823.0,Morning,Tuesday,Spring,0,7.53,61,11400.29,186.89
PROD-01356,Home & Kitchen,403.9,427.11,59.0,445.0,4820.0,Evening,Friday,Winter,1,14.99,45,30866.4,685.92
PROD-01357,Home & Kitchen,259.78,295.02,32.0,324.0,1069.0,Night,Thursday,Autumn,0,32.85,27,9712.17,359.71
PROD-01358,Electronics,700.66,661.54,76.0,18.0,4561.0,Night,Wednesday,Spring,0,8.34,55,75839.5,1378.9
PROD-01359,Electronics,1189.09,1184.15,41.0,51.0,2621.0,Evening,Monday,Summer,1,32.26,27,59760.18,2213.34
PROD-01360,Home & Kitchen,100.56,107.85,40.0,229.0,4865.0,Evening,Wednesday,Summer,1,34.8,26,5029.18,193.43
PROD-01361,Electronics,1030.7,951.17,84.0,293.0,1941.0,Morning,Thursday,Autumn,0,1.82,61,97057.1,1591.1
PROD-01362,Electronics,251.75,254.91,87.0,330.0,4984.0,Morning,Friday,Summer,1,18.6,55,28250.75,513.65
PROD-01363,Home & Kitchen,254.49,266.67,54.0,71.0,3316.0,Afternoon,Tuesday,Summer,1,6.01,31,16210.21,522.91
PROD-01364,Fashion,223.86,256.01,40.0,443.0,3365.0,Evening,Monday,Winter,1,21.76,25,8834.5,353.38
PROD-01365,Sports,274.46,294.6,87.0,247.0,2837.0,Evening,Sunday,Autumn,1,34.63,63,34259.4,543.8
PROD-01366,Electronics,885.21,783.8,21.0,297.0,2285.0,Night,Sunday,Winter,1,31.39,18,22368.24,1242.68
PROD-01367,Fashion,80.56,79.97,75.0,20.0,2649.0,Afternoon,Sunday,Winter,1,32.37,45,7499.7,166.66
PROD-01368,Home & Kitchen,226.73,232.77,60.0,412.0,4261.0,Night,Wednesday,Winter,1,7.47,40,15798.4,394.96
PROD-01369,Beauty,61.32,54.82,86.0,271.0,3972.0,Afternoon,Friday,Winter,1,18.98,62,6750.56,108.88
PROD-01370,Sports,220.54,216.04,44.0,112.0,167.0,Morning,Monday,Autumn,0,8.22,28,9148.72,326.74
PROD-01371,Beauty,74.71,69.87,84.0,160.0,3488.0,Evening,Sunday,Autumn,1,31.48,46,6956.58,151.23
PROD-01372,Home & Kitchen,183.64,162.64,6.0,177.0,4180.0,Morning,Monday,Autumn,0,6.69,4,1082.6,270.65
PROD-01373,Home & Kitchen,173.58,174.2,77.0,14.0,3733.0,Afternoon,Thursday,Spring,0,5.39,39,13605.93,348.87
PROD-01374,Home & Kitchen,147.9,133.06,11.0,471.0,2511.0,Night,Saturday,Winter,1,0.43,8,1370.08,171.26
PROD-01375,Beauty,61.11,62.77,66.0,401.0,1710.0,Night,Saturday,Autumn,1,6.37,56,4898.88,87.48
PROD-01376,Beauty,30.99,27.92,23.0,443.0,3382.0,Afternoon,Sunday,Winter,1,6.64,16,706.56,44.16
PROD-01377,Beauty,132.09,140.96,96.0,177.0,3335.0,Morning,Thursday,Autumn,0,2.71,66,17197.62,260.57
PROD-01378,Books,38.12,34.63,78.0,279.0,1901.0,Morning,Monday,Summer,1,30.37,65,3989.05,61.37
PROD-01379,Sports,75.17,84.11,14.0,229.0,2061.0,Morning,Monday,Summer,1,27.3,9,1093.95,121.55
PROD-01380,Sports,285.2,244.66,89.0,238.0,1874.0,Night,Tuesday,Winter,1,8.91,68,31684.6,465.95
PROD-01381,Beauty,128.67,129.52,28.0,294.0,272.0,Night,Monday,Autumn,0,27.41,23,3762.34,163.58
PROD-01382,Fashion,74.63,70.61,56.0,226.0,206.0,Evening,Thursday,Winter,1,14.78,50,5482.5,109.65
PROD-01383,Home & Kitchen,100.78,92.47,13.0,386.0,461.0,Evening,Monday,Autumn,1,27.14,11,1275.01,115.91
PROD-01384,Beauty,11.21,11.11,15.0,30.0,2147.0,Afternoon,Tuesday,Autumn,0,11.31,11,183.15,16.65
PROD-01385,Home & Kitchen,52.21,57.56,27.0,97.0,2576.0,Morning,Wednesday,Spring,0,19.76,18,1517.76,84.32
PROD-01386,Fashion,195.32,219.65,55.0,446.0,2071.0,Morning,Saturday,Spring,1,13.36,46,14248.04,309.74
PROD-01387,Sports,395.19,371.87,56.0,441.0,4778.0,Evening,Friday,Autumn,1,6.57,37,22536.33,609.09
PROD-01388,Fashion,30.32,27.18,86.0,409.0,1162.0,Morning,Monday,Spring,0,20.5,77,3211.67,41.71
PROD-01389,Beauty,114.73,122.31,20.0,185.0,1995.0,Morning,Sunday,Spring,1,26.28,12,2306.16,192.18
PROD-01390,Beauty,20.06,20.55,76.0,228.0,1274.0,Night,Thursday,Winter,1,26.36,54,1884.6,34.9
PROD-01391,Fashion,156.19,142.18,5.0,13.0,1533.0,Evening,Wednesday,Autumn,1,12.47,4,969.92,242.48
PROD-01392,Sports,308.53,332.62,32.0,140.0,2941.0,Afternoon,Wednesday,Spring,0,18.15,19,9902.04,521.16
PROD-01393,Beauty,60.29,60.63,21.0,363.0,1584.0,Morning,Saturday,Summer,1,26.73,14,1149.12,82.08
PROD-01394,Books,5.6,5.86,16.0,172.0,1622.0,Morning,Thursday,Summer,1,1.91,10,91.7,9.17
PROD-01395,Fashion,156.89,150.27,60.0,240.0,3370.0,Afternoon,Tuesday,Spring,0,2.52,45,12159.45,270.21
PROD-01396,Sports,396.72,389.47,90.0,62.0,4159.0,Afternoon,Wednesday,Autumn,0,13.17,55,46737.35,849.77
PROD-01397,Sports,121.61,109.94,68.0,248.0,1102.0,Evening,Monday,Summer,1,7.82,46,8212.84,178.54
PROD-01398,Sports,96.06,103.45,86.0,361.0,601.0,Morning,Tuesday,Winter,1,13.11,61,9338.49,153.09
PROD-01399,Electronics,323.93,290.6,61.0,286.0,1235.0,Morning,Wednesday,Spring,0,3.28,40,18082.4,452.06
PROD-01400,Fashion,147.71,160.04,10.0,278.0,2909.0,Morning,Tuesday,Winter,1,20.72,8,1872.8,234.1
PROD-01401,Beauty,93.5,101.86,37.0,457.0,4800.0,Afternoon,Wednesday,Spring,0,23.51,32,4223.68,131.99
PROD-01402,Fashion,202.22,217.18,83.0,117.0,842.0,Afternoon,Monday,Winter,1,27.71,63,22992.48,364.96
PROD-01403,Fashion,193.21,165.35,9.0,150.0,261.0,Morning,Friday,Winter,1,22.77,8,2143.68,267.96
PROD-01404,Fashion,225.28,209.95,14.0,311.0,2664.0,Evening,Monday,Summer,1,13.87,10,3141.2,314.12
PROD-01405,Fashion,205.33,203.38,84.0,240.0,4955.0,Afternoon,Tuesday,Summer,1,32.72,47,18701.3,397.9
PROD-01406,Electronics,447.27,460.09,11.0,489.0,2785.0,Morning,Sunday,Spring,1,25.42,10,5624.4,562.44
PROD-01407,Home & Kitchen,291.26,327.89,96.0,30.0,4626.0,Evening,Monday,Summer,1,18.47,36,26573.76,738.16
PROD-01408,Beauty,51.64,49.71,77.0,62.0,3229.0,Afternoon,Tuesday,Autumn,0,7.24,41,3912.22,95.42
PROD-01409,Electronics,529.79,589.39,68.0,171.0,206.0,Afternoon,Thursday,Autumn,0,22.71,45,38973.15,866.07
PROD-01410,Fashion,234.35,210.68,55.0,229.0,2165.0,Afternoon,Wednesday,Spring,0,20.71,46,15608.26,339.31
PROD-01411,Electronics,881.9,847.84,13.0,445.0,3861.0,Morning,Wednesday,Spring,0,23.92,12,12728.16,1060.68
PROD-01412,Sports,390.47,338.03,44.0,247.0,2571.0,Afternoon,Monday,Autumn,0,27.34,40,23337.2,583.43
PROD-01413,Fashion,115.89,124.32,81.0,219.0,1014.0,Evening,Wednesday,Autumn,1,32.03,50,10498.5,209.97
PROD-01414,Books,34.56,30.94,90.0,84.0,945.0,Morning,Saturday,Winter,1,33.22,54,3351.78,62.07
PROD-01415,Sports,207.67,192.53,47.0,217.0,3334.0,Evening,Friday,Winter,1,22.06,31,10766.3,347.3
PROD-01416,Books,10.9,11.8,84.0,266.0,2341.0,Morning,Sunday,Autumn,1,33.81,58,1232.5,21.25
PROD-01417,Sports,113.76,114.95,78.0,292.0,2891.0,Evening,Friday,Autumn,1,31.9,45,9318.15,207.07
PROD-01418,Home & Kitchen,277.99,237.46,10.0,303.0,1896.0,Morning,Saturday,Autumn,1,0.09,9,3382.47,375.83
PROD-01419,Beauty,19.43,16.53,63.0,215.0,1728.0,Morning,Thursday,Summer,1,22.32,46,1392.42,30.27
PROD-01420,Home & Kitchen,467.79,469.28,63.0,79.0,3347.0,Afternoon,Friday,Autumn,0,6.25,45,39180.15,870.67
